"survey","hh_key","household_weight","region10","urban","hh_size","head_age","head_female","water_source_cat","cooking_fuel_cat","roof_material_cat","sleeping_rooms","floor_material_screen","floor_non_earth","members_total","female_members","children_under5","children_under15","adults_15plus","elders_65plus","has_electricity","toilet_type_screen","head_educ_cat","welfare","poverty_status","poverty_status_code","nhis_any_member_registered","nhis_any_missing","totexpeqsc_real","fdexpeqsc_real","nfexpeqsc_real","TOTHLTH","wealth_index","wealth_score"
"DHS2014","88_24",1.529441,3,1,5,38,0,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",2,"cement_or_finished",1,5,3,0,2,3,0,1,"flush_or_wc","higher",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.33124
"DHS2014","204_16",0.26483,10,0,6,65,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",5,"earth_mud_dung",0,6,5,0,2,4,1,0,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-1.77733
"DHS2014","398_19",0.867088,2,0,2,67,0,"protected_well_spring","wood","sheet_metal_asbestos_slate",2,"earth_mud_dung",0,2,1,0,0,2,1,0,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.48672
"DHS2014","70_17",0.752245,8,0,8,54,0,"surface_or_unprotected","charcoal","sheet_metal_asbestos_slate",9,"cement_or_finished",1,8,3,1,3,5,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,1,-0.89378
"DHS2014","43_17",1.070137,4,1,4,28,0,"public_or_neighbor_piped","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,4,3,2,2,2,0,0,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.31494
"DHS2014","275_16",0.58118,8,0,3,27,0,"borehole_tube_well","wood","natural_thatch_bamboo",2,"cement_or_finished",1,3,1,1,1,2,0,0,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-1.53683
"DHS2014","298_21",0.947589,8,1,1,25,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,3,0.05523
"DHS2014","166_10",0.466128,2,0,4,23,0,"borehole_tube_well","wood","natural_thatch_bamboo",1,"cement_or_finished",1,4,1,2,2,2,0,0,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-0.76384
"DHS2014","215_15",0.932719,2,0,6,32,0,"borehole_tube_well","wood","natural_thatch_bamboo",1,"cement_or_finished",1,6,3,2,4,2,0,0,"pit_or_kvip","none_or_primary",NA,NA,NA,0,0,NA,NA,NA,NA,2,-0.71358
"DHS2014","56_23",0.703886,2,0,4,25,1,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",2,"cement_or_finished",1,4,3,1,2,2,0,0,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.37976
"DHS2014","39_15",0.991876,8,1,5,72,0,"public_or_neighbor_piped","wood","natural_thatch_bamboo",2,"cement_or_finished",1,5,2,1,2,3,1,1,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.36962
"DHS2014","268_12",1.519802,4,0,6,42,1,"borehole_tube_well","wood","natural_thatch_bamboo",2,"cement_or_finished",1,6,6,2,3,3,0,0,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-1.06827
"DHS2014","126_3",0.538387,2,1,3,52,1,"public_or_neighbor_piped","charcoal","cement_tile_shingle",1,"earth_mud_dung",0,3,3,0,1,2,0,0,"no_facility","none_or_primary",NA,NA,NA,0,0,NA,NA,NA,NA,3,-0.22988
"DHS2014","82_30",0.540763,1,1,5,66,0,"piped_dwelling_or_yard","gas_or_electricity","cement_tile_shingle",4,"cement_or_finished",1,5,1,0,0,5,1,1,"flush_or_wc","higher",NA,NA,NA,1,0,NA,NA,NA,NA,5,2.18185
"DHS2014","275_10",0.58118,8,0,2,65,0,"borehole_tube_well","wood","natural_thatch_bamboo",3,"earth_mud_dung",0,2,1,0,0,2,1,0,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-1.98744
"DHS2014","371_16",0.643765,1,1,2,55,1,"packaged_water","charcoal","cement_tile_shingle",2,"cement_or_finished",1,2,2,0,0,2,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,4,0.49743
"DHS2014","23_19",0.738594,7,1,4,40,1,"protected_well_spring","gas_or_electricity","sheet_metal_asbestos_slate",4,"cement_or_finished",1,4,4,0,2,2,0,1,"flush_or_wc","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.52422
"DHS2014","13_31",0.812298,7,1,1,85,1,"borehole_tube_well","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,1,0,0,1,1,0,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.60505
"DHS2014","4_11",0.666085,2,1,7,33,0,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",5,"cement_or_finished",1,7,3,3,5,2,0,1,"pit_or_kvip","secondary_or_vocational",NA,NA,NA,0,0,NA,NA,NA,NA,3,0.11408
"DHS2014","235_24",0.370304,9,0,6,31,0,"surface_or_unprotected","wood","sheet_metal_asbestos_slate",2,"cement_or_finished",1,6,3,2,4,2,0,0,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-1.95338
"DHS2014","79_23",0.932302,5,1,1,28,0,"packaged_water","no_cooking","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,1,"flush_or_wc","none_or_primary",NA,NA,NA,0,0,NA,NA,NA,NA,4,0.83957
"DHS2014","133_7",0.697113,7,0,7,46,0,"protected_well_spring","wood","sheet_metal_asbestos_slate",3,"cement_or_finished",1,7,2,0,1,6,1,1,"no_facility","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.51723
"DHS2014","70_28",0.752245,8,0,3,38,0,"surface_or_unprotected","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,3,2,0,1,2,0,1,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.57596
"DHS2014","234_21",0.608473,2,1,5,28,1,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,5,3,0,4,1,0,0,"no_facility","none_or_primary",NA,NA,NA,0,0,NA,NA,NA,NA,2,-0.52753
"DHS2014","59_20",0.590983,7,0,2,30,1,"borehole_tube_well","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,2,1,1,1,1,0,0,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.50837
"DHS2014","342_20",1.052668,1,0,12,50,0,"protected_well_spring","wood","natural_thatch_bamboo",2,"earth_mud_dung",0,12,4,3,8,4,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,0,0,NA,NA,NA,NA,2,-0.3904
"DHS2014","294_1",1.075964,5,0,4,32,0,"borehole_tube_well","charcoal","sheet_metal_asbestos_slate",2,"cement_or_finished",1,4,2,0,1,3,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,3,0.09501
"DHS2014","210_18",0.862902,5,0,7,39,0,"packaged_water","charcoal","sheet_metal_asbestos_slate",2,"cement_or_finished",1,7,4,2,5,2,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,4,0.56855
"DHS2014","3_16",1.888238,6,1,5,62,0,"piped_dwelling_or_yard","gas_or_electricity","sheet_metal_asbestos_slate",6,"cement_or_finished",1,5,2,0,1,4,1,1,"flush_or_wc","higher",NA,NA,NA,1,0,NA,NA,NA,NA,5,2.04776
"DHS2014","313_33",0.649155,4,1,4,35,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",2,"earth_mud_dung",0,4,2,0,2,2,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,1,-0.91436
"DHS2014","325_18",1.202907,3,1,1,61,0,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,1,"flush_or_wc","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,5,2.03319
"DHS2014","395_8",3.596119,3,1,2,52,0,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",2,"cement_or_finished",1,2,1,0,0,2,0,1,"flush_or_wc","higher",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.62623
"DHS2014","210_32",0.862902,5,0,5,66,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",2,"cement_or_finished",1,5,2,0,3,2,1,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,3,0.17293
"DHS2014","59_2",0.590983,7,0,6,50,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",2,"cement_or_finished",1,6,5,0,3,3,0,0,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,1,-0.95794
"DHS2014","2_16",1.094553,5,0,1,64,0,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,3,-0.0793
"DHS2014","413_6",0.224779,10,0,4,62,0,"borehole_tube_well","wood","cement_tile_shingle",2,"cement_or_finished",1,4,2,0,0,4,0,0,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-1.49302
"DHS2014","5_23",0.39668,8,0,4,68,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",5,"cement_or_finished",1,4,3,0,1,3,1,0,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-1.1645
"DHS2014","198_5",1.467246,2,0,2,49,1,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,2,1,0,0,2,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.2616
"DHS2014","55_17",0.858928,4,0,10,43,0,"surface_or_unprotected","wood","natural_thatch_bamboo",2,"earth_mud_dung",0,10,5,4,7,3,0,0,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-0.85548
"DHS2014","303_33",0.16791,9,1,5,32,1,"borehole_tube_well","wood","sheet_metal_asbestos_slate",2,"cement_or_finished",1,5,2,2,4,1,0,0,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-1.10018
"DHS2014","109_19",0.131925,10,1,3,50,0,"borehole_tube_well","gas_or_electricity","sheet_metal_asbestos_slate",2,"cement_or_finished",1,3,1,0,1,2,0,1,"pit_or_kvip","higher",NA,NA,NA,1,0,NA,NA,NA,NA,4,0.52805
"DHS2014","226_32",1.411561,2,1,1,32,0,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,1,"flush_or_wc","secondary_or_vocational",NA,NA,NA,0,0,NA,NA,NA,NA,5,1.36767
"DHS2014","109_32",0.131925,10,1,1,30,0,"public_or_neighbor_piped","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,1,"flush_or_wc","higher",NA,NA,NA,1,0,NA,NA,NA,NA,3,0.30467
"DHS2014","200_24",0.682605,8,0,5,63,0,"surface_or_unprotected","wood","natural_thatch_bamboo",2,"cement_or_finished",1,5,3,0,3,2,0,0,"no_facility","none_or_primary",NA,NA,NA,0,0,NA,NA,NA,NA,1,-1.33286
"DHS2014","255_29",1.382013,8,0,7,33,0,"surface_or_unprotected","wood","sheet_metal_asbestos_slate",2,"cement_or_finished",1,7,3,2,5,2,0,1,"no_facility","secondary_or_vocational",NA,NA,NA,1,0,NA,NA,NA,NA,1,-0.94698
"DHS2014","111_4",1.385348,5,0,9,49,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",4,"cement_or_finished",1,9,5,3,5,4,0,0,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.61522
"DHS2014","48_31",0.681602,2,0,6,35,0,"surface_or_unprotected","wood","sheet_metal_asbestos_slate",2,"cement_or_finished",1,6,5,1,2,4,1,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.27505
"DHS2014","376_14",0.195436,8,0,5,38,0,"borehole_tube_well","wood","natural_thatch_bamboo",2,"cement_or_finished",1,5,4,2,3,2,0,0,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-1.44934
"DHS2014","13_8",0.812298,7,1,1,64,1,"borehole_tube_well","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,1,0,0,1,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,3,-0.0699
"DHS2014","26_11",0.866804,5,0,5,52,0,"surface_or_unprotected","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,5,1,2,3,2,0,0,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.67656
"DHS2014","266_10",2.138827,6,0,6,48,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",2,"cement_or_finished",1,6,3,1,3,3,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,3,0.06376
"DHS2014","216_32",0.846245,4,0,2,53,0,"surface_or_unprotected","wood","natural_thatch_bamboo",2,"earth_mud_dung",0,2,0,0,0,2,0,0,"pit_or_kvip","basic_or_middle",NA,NA,NA,0,0,NA,NA,NA,NA,1,-0.76914
"DHS2014","253_30",1.372931,6,0,2,23,0,"borehole_tube_well","no_cooking","sheet_metal_asbestos_slate",1,"cement_or_finished",1,2,0,0,0,2,0,1,"flush_or_wc","basic_or_middle",NA,NA,NA,0,0,NA,NA,NA,NA,3,0.1216
"DHS2014","366_4",1.864845,3,1,6,67,1,"piped_dwelling_or_yard","gas_or_electricity","sheet_metal_asbestos_slate",2,"cement_or_finished",1,6,3,1,2,4,1,1,"flush_or_wc","higher",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.43984
"DHS2014","94_6",0.715153,5,1,1,70,1,"borehole_tube_well","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,1,0,0,1,1,1,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,3,-0.1175
"DHS2014","43_13",1.070137,4,1,5,36,0,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",2,"cement_or_finished",1,5,4,0,3,2,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,3,0.01869
"DHS2014","238_17",1.233139,6,1,7,55,0,"piped_dwelling_or_yard","gas_or_electricity","sheet_metal_asbestos_slate",3,"cement_or_finished",1,7,4,0,1,6,0,1,"flush_or_wc","higher",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.42791
"DHS2014","243_32",2.187524,3,1,2,28,0,"packaged_water","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,2,1,0,0,2,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,0,0,NA,NA,NA,NA,3,-0.09253
"DHS2014","155_6",1.575978,6,0,2,28,0,"borehole_tube_well","charcoal","cement_tile_shingle",1,"cement_or_finished",1,2,1,0,0,2,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,0,0,NA,NA,NA,NA,3,0.28891
"DHS2014","200_22",0.682605,8,0,2,50,0,"surface_or_unprotected","wood","natural_thatch_bamboo",2,"earth_mud_dung",0,2,1,0,0,2,0,0,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-1.6071
"DHS2014","379_25",0.842995,3,1,3,49,0,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",2,"cement_or_finished",1,3,1,0,1,2,0,1,"pit_or_kvip","higher",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.94779
"DHS2014","98_15",1.259766,5,1,1,27,0,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,1,"pit_or_kvip","higher",NA,NA,NA,1,0,NA,NA,NA,NA,4,0.90107
"DHS2014","378_30",2.215481,5,0,1,80,1,"borehole_tube_well","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,1,0,0,1,1,1,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,3,-0.13373
"DHS2014","150_22",0.847656,7,1,2,26,1,"public_or_neighbor_piped","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,2,1,1,1,1,0,1,"pit_or_kvip","secondary_or_vocational",NA,NA,NA,1,0,NA,NA,NA,NA,3,0.23897
"DHS2014","400_30",0.921863,1,1,5,40,0,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",2,"cement_or_finished",1,5,2,1,3,2,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,0,0,NA,NA,NA,NA,5,1.4817
"DHS2014","259_20",0.695802,2,0,2,23,1,"borehole_tube_well","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,2,1,1,1,1,0,0,"no_facility","none_or_primary",NA,NA,NA,0,0,NA,NA,NA,NA,2,-0.62221
"DHS2014","384_11",1.672576,6,1,7,45,1,"packaged_water","charcoal","sheet_metal_asbestos_slate",4,"cement_or_finished",1,7,6,0,3,4,1,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.27912
"DHS2014","397_21",0.908162,4,1,2,71,0,"surface_or_unprotected","wood","sheet_metal_asbestos_slate",3,"cement_or_finished",1,2,1,0,0,2,1,1,"no_facility","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,1,-0.79011
"DHS2014","316_30",2.097852,3,1,2,53,1,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",2,"cement_or_finished",1,2,2,0,0,2,0,1,"flush_or_wc","basic_or_middle",NA,NA,NA,0,0,NA,NA,NA,NA,5,1.51872
"DHS2014","352_13",1.974111,6,0,6,52,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",2,"cement_or_finished",1,6,4,1,2,4,0,1,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,3,0.0424
"DHS2014","123_27",0.692405,3,0,3,50,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",3,"cement_or_finished",1,3,0,0,0,3,0,0,"pit_or_kvip","none_or_primary",NA,NA,NA,0,0,NA,NA,NA,NA,2,-0.69534
"DHS2014","220_13",0.512227,7,0,4,72,0,"public_or_neighbor_piped","wood","sheet_metal_asbestos_slate",2,"cement_or_finished",1,4,1,0,1,3,1,1,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.55009
"DHS2014","42_28",1.065154,5,1,1,22,1,"borehole_tube_well","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,1,0,0,1,0,1,"pit_or_kvip","secondary_or_vocational",NA,NA,NA,1,0,NA,NA,NA,NA,4,0.65152
"DHS2014","137_9",0.62073,9,0,5,29,0,"borehole_tube_well","other_biomass_or_solid","sheet_metal_asbestos_slate",2,"cement_or_finished",1,5,2,1,3,2,0,0,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-1.05325
"DHS2014","76_23",0.791249,8,0,3,31,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",2,"cement_or_finished",1,3,1,0,1,2,0,1,"no_facility","secondary_or_vocational",NA,NA,NA,0,0,NA,NA,NA,NA,2,-0.56907
"DHS2014","409_25",1.036689,4,0,4,47,1,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",2,"cement_or_finished",1,4,3,0,2,2,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,3,0.27606
"DHS2014","299_4",0.646801,8,1,5,33,0,"public_or_neighbor_piped","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,5,4,2,3,2,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,3,-0.12565
"DHS2014","412_24",0.755889,4,1,6,40,1,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",3,"cement_or_finished",1,6,5,0,2,4,1,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,3,0.07715
"DHS2014","372_16",0.981077,5,0,5,31,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,5,3,1,3,2,0,0,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,1,-0.74821
"DHS2014","12_30",0.951092,7,1,5,43,0,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,5,4,1,3,2,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,4,0.84515
"DHS2014","5_9",0.39668,8,0,5,40,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",3,"cement_or_finished",1,5,3,1,3,2,0,0,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-0.88929
"DHS2014","113_8",0.592388,1,1,4,52,0,"packaged_water","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,4,3,0,1,3,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,4,0.87487
"DHS2014","346_3",0.64047,2,1,7,47,0,"piped_dwelling_or_yard","charcoal","sheet_metal_asbestos_slate",3,"cement_or_finished",1,7,3,1,3,4,0,1,"flush_or_wc","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.24119
"DHS2014","7_10",0.873303,2,0,7,37,1,"public_or_neighbor_piped","wood","sheet_metal_asbestos_slate",4,"cement_or_finished",1,7,4,1,5,2,0,1,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,3,0.00883
"DHS2014","329_7",0.826703,8,1,12,38,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",4,"cement_or_finished",1,12,8,2,9,3,0,1,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-1.17953
"DHS2014","60_12",2.514636,6,1,2,48,1,"public_or_neighbor_piped","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,2,1,0,1,1,0,1,"flush_or_wc","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,3,-0.1586
"DHS2014","220_1",0.512227,7,0,6,53,0,"public_or_neighbor_piped","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,6,3,1,2,4,0,0,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,1,-0.85469
"DHS2014","277_28",1.089492,2,1,1,30,0,"rain_tanker_vendor","charcoal","sheet_metal_asbestos_slate",5,"cement_or_finished",1,1,0,0,0,1,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,0,0,NA,NA,NA,NA,4,0.8385
"DHS2014","158_22",0.627659,2,1,4,31,1,"packaged_water","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,4,3,2,3,1,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,4,0.494
"DHS2014","25_6",0.787874,2,1,2,32,1,"public_or_neighbor_piped","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,2,2,0,1,1,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.0498
"DHS2014","251_29",1.010549,5,1,3,62,0,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,3,0,0,0,3,0,0,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,3,0.04595
"DHS2014","111_24",1.385348,5,0,1,29,0,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,1,"pit_or_kvip","higher",NA,NA,NA,0,0,NA,NA,NA,NA,5,0.96082
"DHS2014","240_4",1.339784,1,1,6,51,0,"public_or_neighbor_piped","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,6,4,1,3,3,0,1,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,3,0.18817
"DHS2014","422_16",0.318338,10,0,3,29,0,"borehole_tube_well","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,3,1,1,1,2,0,1,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.59986
"DHS2014","330_28",0.728262,7,1,2,49,0,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,2,1,0,0,2,0,1,"flush_or_wc","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.68186
"DHS2014","411_22",0.650933,5,1,8,35,0,"piped_dwelling_or_yard","charcoal","sheet_metal_asbestos_slate",2,"cement_or_finished",1,8,3,2,5,3,0,1,"pit_or_kvip","higher",NA,NA,NA,1,0,NA,NA,NA,NA,4,0.85268
"DHS2014","272_7",0.851674,8,0,2,35,0,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,2,1,0,0,2,0,1,"pit_or_kvip","secondary_or_vocational",NA,NA,NA,0,0,NA,NA,NA,NA,3,0.29281
"DHS2014","225_1",0.339273,9,0,5,54,0,"borehole_tube_well","gas_or_electricity","sheet_metal_asbestos_slate",3,"cement_or_finished",1,5,2,0,2,3,0,1,"no_facility","higher",NA,NA,NA,1,0,NA,NA,NA,NA,1,-0.90069
"DHS2014","7_28",0.873303,2,0,2,54,1,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",2,"cement_or_finished",1,2,1,0,0,2,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,3,-0.14476
"DHS2014","118_19",0.622256,5,1,4,34,1,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,4,2,1,3,1,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,4,0.65219
"DHS2014","70_1",0.752245,8,0,6,67,0,"surface_or_unprotected","wood","sheet_metal_asbestos_slate",4,"cement_or_finished",1,6,3,1,2,4,1,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,0,0,NA,NA,NA,NA,2,-0.42984
"DHS2014","87_31",0.288551,9,0,6,57,0,"borehole_tube_well","wood","cement_tile_shingle",3,"cement_or_finished",1,6,2,0,0,6,0,0,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-1.43214
"DHS2014","85_22",0.334659,9,0,4,74,0,"borehole_tube_well","other_biomass_or_solid","sheet_metal_asbestos_slate",4,"cement_or_finished",1,4,3,0,1,3,1,0,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-1.45814
"DHS2014","287_4",0.71408,4,1,2,51,1,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,2,1,1,1,1,0,1,"pit_or_kvip","none_or_primary",NA,NA,NA,0,0,NA,NA,NA,NA,2,-0.42904
